Date,Time,Product Name,Unit Price,Quantity Sold,Revenue,Store Name,Sales Campaign
2023-08-09,01:57:44,Puzzle,589.71,2,1179.42,"Osborne, Nelson and Gates Store",
2024-12-17,10:40:30,Doll,737.34,14,10322.81,"Hamilton, Barnes and Hale Store",10% off Black Friday
2023-09-26,14:50:17,Refrigerator,200.61,2,401.22,"Wilson, Phillips and Summers Store",10% off Black Friday
2024-02-17,16:28:12,Microwave,491.25,2,982.5,"Wilson, Richardson and Franklin Store",10% off Black Friday
2023-03-19,01:38:36,Tablet,465.01,3,1395.03,"Jones, Terrell and Reynolds Store",10% off Black Friday
2024-01-15,23:21:17,Vacuum Cleaner,763.27,3,2289.81,"Hamilton, Barnes and Hale Store",Summer Sale
2024-01-13,09:31:40,Jacket,814.99,3,2444.98,Lewis LLC Store,Summer Sale
2024-01-19,04:23:17,Refrigerator,539.0,3,1617.0,"Wilson, Richardson and Franklin Store",
2023-05-23,17:30:45,Microwave,338.45,4,1353.79,"Mathews, Weeks and Thomas Store",
2025-01-29,14:20:13,T-shirt,1228.86,4,4915.45,"Wilson, Phillips and Summers Store",Summer Sale
2025-01-06,20:12:13,Puzzle,732.17,4,2928.67,Norris-Nelson Store,10% off Black Friday
2024-01-19,07:53:18,Headphones,604.91,5,3024.54,"Osborne, Nelson and Gates Store",Summer Sale
2024-01-12,06:50:16,Textbooks,150.8,1,150.8,"Wilson, Phillips and Summers Store",
2023-04-05,14:54:52,Laptop,641.42,3,1924.26,"Wilson, Phillips and Summers Store",10% off Black Friday
2023-04-24,22:13:16,Shoes,1075.24,1,1075.24,"Mathews, Miller and Webb Store",
2024-12-03,17:42:00,Jeans,1134.31,14,15880.36,Lewis LLC Store,Summer Sale
2024-02-01,20:39:17,Laptop,1066.22,3,3198.66,Norris-Nelson Store,Summer Sale
2023-05-19,11:33:00,Non-Fiction,482.54,4,1930.15,Lewis LLC Store,10% off Black Friday
2023-02-26,22:54:52,Action Figure,538.33,4,2153.34,Norris-Nelson Store,10% off Black Friday
2025-01-12,11:52:43,Doll,802.71,1,802.71,"Hamilton, Barnes and Hale Store",10% off Black Friday
2024-04-18,15:37:19,T-shirt,1282.92,2,2565.84,"Wilson, Phillips and Summers Store",10% off Black Friday
2023-09-10,19:16:29,T-shirt,1136.11,1,1136.11,"Wilson, Richardson and Franklin Store",10% off Black Friday
2024-06-14,22:20:53,Laptop,492.51,3,1477.52,"Mathews, Miller and Webb Store",10% off Black Friday
2023-08-01,12:47:49,Doll,504.66,4,2018.65,"Wilson, Phillips and Summers Store",
2023-03-21,02:49:25,Refrigerator,367.72,5,1838.6,"Mathews, Weeks and Thomas Store",
2024-09-28,18:38:00,Action Figure,735.62,5,3678.08,"Wilson, Richardson and Franklin Store",
2024-05-02,10:09:22,Jacket,518.33,1,518.33,"Mathews, Weeks and Thomas Store",10% off Black Friday
2023-07-24,07:16:48,Puzzle,1209.92,4,4839.68,Lewis LLC Store,Summer Sale
2024-03-24,20:33:46,Fiction,152.16,2,304.31,Lewis LLC Store,Summer Sale
2024-06-14,20:26:43,Action Figure,1153.62,1,1153.62,"Mathews, Weeks and Thomas Store",
2023-03-18,06:07:07,Action Figure,709.03,4,2836.12,"Osborne, Nelson and Gates Store",10% off Black Friday
2023-07-02,22:01:38,Tablet,507.15,5,2535.74,"Wilson, Richardson and Franklin Store",10% off Black Friday
2023-07-07,22:38:35,T-shirt,1161.81,3,3485.42,"Wilson, Richardson and Franklin Store",10% off Black Friday
2023-03-19,11:56:11,Children's Books,1378.8,2,2757.6,"Osborne, Nelson and Gates Store",10% off Black Friday
2023-12-19,13:20:27,Headphones,541.04,20,10820.89,"Wilson, Richardson and Franklin Store",Summer Sale
2024-10-05,04:45:49,Vacuum Cleaner,426.87,3,1280.61,"Jones, Terrell and Reynolds Store",Summer Sale
2023-02-04,02:48:51,Children's Books,639.07,5,3195.36,"Mathews, Miller and Webb Store",10% off Black Friday
2024-04-04,21:19:20,Laptop,977.38,1,977.38,Norris-Nelson Store,Summer Sale
2023-05-22,07:15:30,Smartphone,542.11,4,2168.42,Lewis LLC Store,10% off Black Friday
2023-10-24,17:31:57,Smartphone,1149.59,1,1149.59,"Jones, Terrell and Reynolds Store",
2023-11-06,11:52:49,Puzzle,621.46,2,1242.92,"Wilson, Phillips and Summers Store",Summer Sale
2023-04-18,00:39:15,Refrigerator,192.88,1,192.88,Norris-Nelson Store,
2023-04-10,14:12:50,Fiction,542.13,2,1084.26,"Mathews, Miller and Webb Store",10% off Black Friday
2024-08-24,15:39:45,Refrigerator,50.88,4,203.51,"Ramirez, Marshall and West Store",
2024-11-18,10:33:31,Jacket,636.29,8,5090.33,"Jones, Terrell and Reynolds Store",
2024-04-16,05:08:25,Smartwatch,331.1,1,331.1,"Jones, Terrell and Reynolds Store",
2024-06-17,06:23:41,Fiction,399.27,2,798.53,Norris-Nelson Store,
2024-11-15,22:04:08,Refrigerator,600.63,18,10811.33,"Mathews, Weeks and Thomas Store",Summer Sale
2024-03-31,00:05:18,Dress,434.71,2,869.43,Norris-Nelson Store,
2023-05-24,21:43:20,Smartwatch,588.42,1,588.42,"Hamilton, Barnes and Hale Store",
2024-04-07,04:59:30,Tablet,552.22,1,552.22,"Hamilton, Barnes and Hale Store",10% off Black Friday
2024-03-01,14:52:59,T-shirt,512.53,2,1025.07,"Jones, Terrell and Reynolds Store",10% off Black Friday
2023-09-29,00:56:52,Laptop,532.48,3,1597.43,"Osborne, Nelson and Gates Store",Summer Sale
2024-09-15,02:00:54,Smartphone,621.99,4,2487.94,Lewis LLC Store,Summer Sale
2023-07-27,19:12:52,Textbooks,335.96,3,1007.88,"Mathews, Weeks and Thomas Store",
2023-10-23,20:44:45,Headphones,481.48,1,481.48,"Hamilton, Barnes and Hale Store",Summer Sale
2024-05-23,04:29:14,Children's Books,1077.89,3,3233.68,"Hamilton, Barnes and Hale Store",Summer Sale
2024-10-08,18:50:27,Children's Books,818.05,3,2454.16,"Ramirez, Marshall and West Store",
2023-10-03,07:52:55,Refrigerator,51.68,2,103.37,"Mathews, Miller and Webb Store",
2024-09-21,11:25:14,Puzzle,287.44,1,287.44,"Wilson, Phillips and Summers Store",10% off Black Friday
2023-08-15,18:23:37,Vacuum Cleaner,615.89,4,2463.56,"Osborne, Nelson and Gates Store",Summer Sale
2024-12-08,15:16:25,Smartwatch,338.54,6,2031.25,"Osborne, Nelson and Gates Store",Summer Sale
2023-11-07,00:30:08,Fiction,587.43,12,7049.11,Norris-Nelson Store,10% off Black Friday
2023-11-21,03:41:38,Dress,469.14,15,7037.13,"Hamilton, Barnes and Hale Store",10% off Black Friday
2023-09-05,06:15:11,Headphones,587.53,5,2937.63,Norris-Nelson Store,Summer Sale
2023-12-26,03:27:16,Smartwatch,266.09,15,3991.35,"Jones, Terrell and Reynolds Store",
2024-08-17,23:52:59,Non-Fiction,575.27,2,1150.54,"Osborne, Nelson and Gates Store",Summer Sale
2024-05-13,20:16:53,Tablet,455.46,1,455.46,"Osborne, Nelson and Gates Store",
2023-10-06,01:31:23,Non-Fiction,807.36,1,807.36,"Ramirez, Marshall and West Store",10% off Black Friday
2023-08-16,08:55:00,Washing Machine,931.91,5,4659.54,"Mathews, Weeks and Thomas Store",
2023-02-22,16:18:36,Vacuum Cleaner,647.59,3,1942.77,"Ramirez, Marshall and West Store",
2024-04-05,17:17:12,Headphones,352.65,3,1057.94,Lewis LLC Store,Summer Sale
2024-02-05,13:51:08,Shoes,380.11,2,760.23,"Ramirez, Marshall and West Store",
2023-12-11,04:17:04,Microwave,424.86,18,7647.43,Lewis LLC Store,10% off Black Friday
2024-03-31,01:57:27,Textbooks,287.1,1,287.1,Norris-Nelson Store,
2023-08-01,11:16:07,Puzzle,290.89,1,290.89,Norris-Nelson Store,Summer Sale
2024-03-14,23:38:50,Fiction,243.11,4,972.46,"Mathews, Miller and Webb Store",Summer Sale
2024-07-14,08:01:42,Smartphone,1239.83,2,2479.66,"Mathews, Weeks and Thomas Store",10% off Black Friday
2023-12-23,10:02:57,Fiction,403.81,13,5249.48,"Osborne, Nelson and Gates Store",Summer Sale
2024-09-29,23:02:55,Laptop,1042.9,5,5214.48,"Wilson, Richardson and Franklin Store",10% off Black Friday
2024-05-10,03:03:21,Laptop,699.43,5,3497.13,"Wilson, Phillips and Summers Store",
2024-02-06,14:18:12,Action Figure,436.88,2,873.77,"Wilson, Richardson and Franklin Store",Summer Sale
2024-01-24,00:27:21,Textbooks,329.89,3,989.66,"Jones, Terrell and Reynolds Store",10% off Black Friday
2024-04-23,03:49:43,Smartwatch,564.77,3,1694.31,"Mathews, Miller and Webb Store",10% off Black Friday
2023-06-30,12:49:30,Jeans,1394.53,1,1394.53,"Wilson, Richardson and Franklin Store",
2023-10-27,08:50:53,Tablet,444.81,2,889.63,"Wilson, Phillips and Summers Store",
2023-02-09,19:56:40,Laptop,916.99,2,1833.99,"Ramirez, Marshall and West Store",10% off Black Friday
2024-09-19,11:17:54,Jacket,969.33,4,3877.31,"Wilson, Phillips and Summers Store",10% off Black Friday
2023-08-23,14:30:03,Smartwatch,272.05,2,544.1,"Wilson, Richardson and Franklin Store",Summer Sale
2024-10-08,14:07:51,Puzzle,655.5,2,1311.0,"Osborne, Nelson and Gates Store",
2023-11-28,03:16:33,Non-Fiction,711.95,17,12103.1,"Jones, Terrell and Reynolds Store",
2023-06-18,15:55:16,Vacuum Cleaner,833.61,5,4168.06,"Wilson, Phillips and Summers Store",10% off Black Friday
2023-04-11,07:12:09,Fiction,587.54,1,587.54,"Ramirez, Marshall and West Store",
2024-08-03,14:27:29,Puzzle,1157.27,2,2314.55,"Hamilton, Barnes and Hale Store",10% off Black Friday
2023-11-17,02:00:34,Children's Books,1354.36,13,17606.63,"Osborne, Nelson and Gates Store",
2023-06-05,19:19:27,Puzzle,1013.32,1,1013.32,"Wilson, Phillips and Summers Store",
2023-03-27,09:32:01,Textbooks,446.68,1,446.68,"Jones, Terrell and Reynolds Store",Summer Sale
2023-07-23,15:26:55,Vacuum Cleaner,676.16,4,2704.63,"Ramirez, Marshall and West Store",Summer Sale
2024-08-18,08:25:59,Washing Machine,711.79,2,1423.58,"Osborne, Nelson and Gates Store",10% off Black Friday
2023-06-09,17:30:22,Vacuum Cleaner,608.97,4,2435.89,Lewis LLC Store,
2024-08-31,09:41:18,Non-Fiction,682.43,4,2729.73,Lewis LLC Store,Summer Sale
2023-10-08,13:25:42,Laptop,871.64,1,871.64,"Mathews, Miller and Webb Store",10% off Black Friday
2023-09-06,10:29:43,Laptop,643.41,5,3217.07,Lewis LLC Store,Summer Sale
2024-01-24,00:27:01,Jeans,769.55,4,3078.2,"Wilson, Richardson and Franklin Store",
2023-08-14,00:25:37,Microwave,405.37,4,1621.49,Norris-Nelson Store,10% off Black Friday
2024-11-27,11:26:28,Headphones,481.32,13,6257.13,"Jones, Terrell and Reynolds Store",10% off Black Friday
2024-03-12,08:50:11,Microwave,444.49,3,1333.48,Lewis LLC Store,Summer Sale
2024-07-11,19:45:48,Puzzle,893.92,3,2681.76,Lewis LLC Store,10% off Black Friday
2024-08-06,20:57:55,Tablet,611.2,4,2444.8,"Osborne, Nelson and Gates Store",10% off Black Friday
2024-01-07,00:10:50,T-shirt,696.31,5,3481.54,"Wilson, Phillips and Summers Store",10% off Black Friday
2024-10-01,16:05:22,Jacket,856.11,3,2568.34,"Wilson, Richardson and Franklin Store",
2023-06-11,14:29:09,Children's Books,258.11,1,258.11,"Mathews, Weeks and Thomas Store",10% off Black Friday
2024-10-10,23:42:09,Children's Books,729.1,5,3645.52,Lewis LLC Store,Summer Sale
2024-03-07,03:15:11,Action Figure,1064.75,4,4259.0,Lewis LLC Store,Summer Sale
2024-11-26,19:41:08,Shoes,393.12,19,7469.31,"Osborne, Nelson and Gates Store",Summer Sale
2023-12-28,10:03:04,Washing Machine,873.27,10,8732.69,"Hamilton, Barnes and Hale Store",10% off Black Friday
2023-07-21,01:20:14,Jacket,912.81,4,3651.24,"Osborne, Nelson and Gates Store",
2024-02-19,09:36:59,Shoes,1155.58,2,2311.17,"Wilson, Phillips and Summers Store",Summer Sale
2023-07-03,00:58:41,Washing Machine,734.19,3,2202.58,"Jones, Terrell and Reynolds Store",
2024-08-08,18:58:05,Textbooks,112.41,4,449.63,"Mathews, Weeks and Thomas Store",Summer Sale
2025-01-07,16:40:23,Doll,550.5,1,550.5,Lewis LLC Store,10% off Black Friday
2023-11-03,20:00:30,Shoes,725.94,20,14518.82,Norris-Nelson Store,10% off Black Friday
2024-02-13,22:17:59,Refrigerator,481.2,1,481.2,"Wilson, Richardson and Franklin Store",Summer Sale
2024-01-21,03:20:41,Laptop,1178.93,5,5894.66,"Jones, Terrell and Reynolds Store",10% off Black Friday
2023-06-26,12:39:47,Shoes,620.62,3,1861.85,"Mathews, Weeks and Thomas Store",Summer Sale
2023-12-15,19:37:24,Non-Fiction,343.21,7,2402.5,"Ramirez, Marshall and West Store",10% off Black Friday
2023-05-18,10:00:41,Action Figure,297.97,2,595.95,"Ramirez, Marshall and West Store",Summer Sale
2024-10-12,05:33:23,Board Game,916.46,3,2749.37,"Ramirez, Marshall and West Store",
2024-09-20,09:48:16,Puzzle,1046.26,3,3138.77,"Jones, Terrell and Reynolds Store",
2024-10-12,10:42:04,Doll,556.8,4,2227.21,"Mathews, Miller and Webb Store",10% off Black Friday
2024-03-18,06:01:15,Jacket,693.62,3,2080.87,"Ramirez, Marshall and West Store",
2023-09-02,17:38:43,Smartphone,1190.88,3,3572.65,"Hamilton, Barnes and Hale Store",10% off Black Friday
2023-03-31,09:02:00,Board Game,731.16,4,2924.65,"Osborne, Nelson and Gates Store",
2024-01-29,19:12:16,Jacket,1103.15,4,4412.6,Lewis LLC Store,Summer Sale
2023-11-05,09:51:22,Textbooks,606.66,10,6066.56,"Wilson, Phillips and Summers Store",10% off Black Friday
2024-05-28,17:47:35,Textbooks,251.71,5,1258.57,"Hamilton, Barnes and Hale Store",10% off Black Friday
2024-08-23,01:37:05,Doll,463.79,5,2318.95,Norris-Nelson Store,Summer Sale
2023-05-21,16:24:58,Non-Fiction,359.46,3,1078.38,"Wilson, Richardson and Franklin Store",10% off Black Friday
2023-09-09,10:22:59,Microwave,492.17,4,1968.69,"Wilson, Richardson and Franklin Store",Summer Sale
2024-07-16,09:27:26,Tablet,461.45,3,1384.35,"Wilson, Phillips and Summers Store",Summer Sale
2024-04-16,03:08:11,Shoes,1212.56,2,2425.11,"Jones, Terrell and Reynolds Store",10% off Black Friday
2024-02-05,09:44:44,Doll,841.83,4,3367.34,"Osborne, Nelson and Gates Store",10% off Black Friday
2024-01-04,00:22:20,Action Figure,365.88,1,365.88,"Ramirez, Marshall and West Store",
2024-03-29,19:40:11,Microwave,418.7,3,1256.1,"Wilson, Phillips and Summers Store",10% off Black Friday
2023-12-17,21:29:59,Tablet,575.0,7,4024.99,"Ramirez, Marshall and West Store",Summer Sale
2024-11-02,15:14:03,Textbooks,494.42,9,4449.77,"Hamilton, Barnes and Hale Store",10% off Black Friday
2023-05-18,02:56:27,Jacket,574.54,2,1149.07,"Mathews, Miller and Webb Store",Summer Sale
2023-11-08,07:01:23,Textbooks,403.18,18,7257.27,Norris-Nelson Store,10% off Black Friday
2023-04-01,03:55:43,T-shirt,974.57,5,4872.85,"Jones, Terrell and Reynolds Store",Summer Sale
2023-10-31,15:56:43,Action Figure,660.79,4,2643.15,"Jones, Terrell and Reynolds Store",Summer Sale
2023-09-30,22:10:56,Refrigerator,73.75,1,73.75,"Hamilton, Barnes and Hale Store",Summer Sale
2024-01-15,11:35:33,Jeans,906.75,2,1813.5,"Wilson, Richardson and Franklin Store",
2024-05-09,00:00:31,Jacket,422.97,1,422.97,"Mathews, Miller and Webb Store",Summer Sale
2024-08-27,22:30:26,Microwave,271.05,3,813.16,Lewis LLC Store,
2024-05-17,11:34:52,Puzzle,380.65,1,380.65,"Ramirez, Marshall and West Store",10% off Black Friday
2023-04-27,10:47:35,Fiction,467.48,4,1869.9,Norris-Nelson Store,
2023-02-08,03:34:44,Shoes,564.78,4,2259.13,"Mathews, Weeks and Thomas Store",Summer Sale
2024-08-23,14:56:10,Jacket,434.95,1,434.95,Lewis LLC Store,
2023-10-04,17:17:40,Refrigerator,259.52,1,259.52,"Wilson, Richardson and Franklin Store",10% off Black Friday
2023-02-10,02:35:44,Board Game,148.3,1,148.3,"Ramirez, Marshall and West Store",
2023-11-14,14:45:43,Action Figure,1002.52,3,3007.56,"Mathews, Weeks and Thomas Store",10% off Black Friday
2023-06-25,18:24:30,Puzzle,1351.46,2,2702.91,"Osborne, Nelson and Gates Store",10% off Black Friday
2024-09-05,07:06:55,Action Figure,869.76,4,3479.04,"Ramirez, Marshall and West Store",10% off Black Friday
2023-05-13,12:31:13,Fiction,204.61,3,613.82,"Wilson, Richardson and Franklin Store",Summer Sale
2023-10-15,10:38:04,Action Figure,722.94,5,3614.69,"Jones, Terrell and Reynolds Store",Summer Sale
2024-04-28,19:49:14,Smartphone,1104.93,3,3314.79,"Jones, Terrell and Reynolds Store",
2023-02-23,15:27:58,Jeans,560.5,5,2802.52,"Mathews, Weeks and Thomas Store",
2024-09-04,11:55:16,Shoes,689.27,4,2757.07,"Osborne, Nelson and Gates Store",Summer Sale
2024-08-08,18:05:08,Dress,477.08,1,477.08,"Jones, Terrell and Reynolds Store",
2024-05-28,00:49:40,Smartwatch,358.01,4,1432.04,Lewis LLC Store,10% off Black Friday
2023-04-01,16:06:38,Washing Machine,528.65,1,528.65,"Osborne, Nelson and Gates Store",10% off Black Friday
2024-08-28,12:32:50,Jeans,1021.81,3,3065.43,"Jones, Terrell and Reynolds Store",10% off Black Friday
2024-09-27,00:52:03,Washing Machine,449.01,3,1347.03,"Jones, Terrell and Reynolds Store",
2024-12-12,14:09:27,Doll,571.59,4,2286.38,"Mathews, Miller and Webb Store",
2023-06-15,06:56:11,Shoes,710.56,2,1421.12,"Osborne, Nelson and Gates Store",Summer Sale
2023-04-07,14:42:03,Shoes,449.57,1,449.57,"Wilson, Phillips and Summers Store",
2023-06-27,06:32:34,Vacuum Cleaner,730.55,3,2191.64,Lewis LLC Store,
2023-12-31,12:27:38,Tablet,310.76,5,1553.79,Lewis LLC Store,
2025-01-13,05:09:46,Doll,806.75,3,2420.24,"Wilson, Richardson and Franklin Store",Summer Sale
2023-07-08,18:15:28,Puzzle,649.2,5,3245.98,"Mathews, Miller and Webb Store",
2024-01-19,18:01:07,Doll,843.29,3,2529.87,"Mathews, Miller and Webb Store",
2024-09-25,02:28:25,T-shirt,776.15,3,2328.46,"Mathews, Miller and Webb Store",
2024-06-03,06:05:05,Laptop,594.6,3,1783.8,"Osborne, Nelson and Gates Store",
2024-03-18,00:53:15,Children's Books,1157.28,3,3471.84,"Ramirez, Marshall and West Store",10% off Black Friday
2023-10-28,15:56:43,Refrigerator,557.94,3,1673.82,"Osborne, Nelson and Gates Store",
2023-12-20,22:12:47,Children's Books,1289.54,12,15474.44,"Osborne, Nelson and Gates Store",10% off Black Friday
2024-10-08,17:23:29,Action Figure,523.6,5,2618.02,"Hamilton, Barnes and Hale Store",
2023-03-21,09:19:39,Action Figure,926.91,1,926.91,"Wilson, Richardson and Franklin Store",Summer Sale
2023-05-10,05:52:47,Jeans,1196.82,1,1196.82,"Mathews, Miller and Webb Store",
2023-12-08,09:54:20,Shoes,1282.72,13,16675.38,"Osborne, Nelson and Gates Store",Summer Sale
2023-03-20,16:16:18,Shoes,1269.67,3,3809.0,"Wilson, Phillips and Summers Store",Summer Sale
2024-03-14,16:13:26,Action Figure,1085.85,2,2171.7,"Hamilton, Barnes and Hale Store",
2023-04-09,06:04:08,Headphones,370.64,3,1111.92,"Wilson, Richardson and Franklin Store",Summer Sale
2024-06-24,15:40:40,Shoes,402.63,2,805.25,"Hamilton, Barnes and Hale Store",10% off Black Friday
2024-05-27,23:09:31,Children's Books,1365.77,5,6828.85,Lewis LLC Store,10% off Black Friday
2024-11-30,17:07:53,Washing Machine,990.4,10,9904.0,"Wilson, Phillips and Summers Store",
2023-11-06,21:38:42,Fiction,630.85,10,6308.52,Norris-Nelson Store,
2024-10-11,17:14:52,Fiction,591.42,3,1774.25,"Hamilton, Barnes and Hale Store",10% off Black Friday
2024-07-25,06:31:14,Microwave,368.14,4,1472.56,"Mathews, Miller and Webb Store",10% off Black Friday
2024-07-15,09:33:41,Dress,507.55,2,1015.09,Norris-Nelson Store,Summer Sale
2023-10-09,06:13:03,Textbooks,469.09,2,938.19,"Jones, Terrell and Reynolds Store",Summer Sale
2024-09-25,19:37:15,Fiction,351.39,4,1405.57,"Mathews, Miller and Webb Store",Summer Sale
2023-03-26,02:10:38,Refrigerator,36.27,2,72.54,"Wilson, Richardson and Franklin Store",10% off Black Friday
2023-03-13,14:37:59,Textbooks,265.31,2,530.62,"Ramirez, Marshall and West Store",
2024-01-16,04:49:10,Puzzle,919.57,1,919.57,"Mathews, Weeks and Thomas Store",Summer Sale
2023-05-24,10:19:53,Puzzle,505.52,4,2022.07,"Mathews, Weeks and Thomas Store",
2023-02-03,02:32:51,Puzzle,1314.93,2,2629.87,"Jones, Terrell and Reynolds Store",Summer Sale
2024-08-02,18:18:22,Textbooks,514.27,4,2057.07,"Mathews, Miller and Webb Store",Summer Sale
2024-03-01,23:58:58,Tablet,917.78,4,3671.12,"Mathews, Miller and Webb Store",Summer Sale
2023-07-11,14:55:55,Board Game,1107.69,4,4430.75,"Jones, Terrell and Reynolds Store",
2023-05-10,11:41:46,Shoes,938.89,1,938.89,"Jones, Terrell and Reynolds Store",10% off Black Friday
2023-09-06,16:33:16,Microwave,465.24,4,1860.94,Lewis LLC Store,
2024-12-04,00:11:36,Tablet,326.61,20,6532.23,"Wilson, Richardson and Franklin Store",10% off Black Friday
2023-11-29,07:29:40,Refrigerator,455.25,5,2276.24,"Jones, Terrell and Reynolds Store",10% off Black Friday
2023-09-04,10:25:39,Dress,466.34,1,466.34,"Ramirez, Marshall and West Store",Summer Sale
2024-02-24,04:38:44,Shoes,1205.77,2,2411.53,"Wilson, Phillips and Summers Store",
2023-05-30,14:10:08,Children's Books,1361.31,2,2722.62,Lewis LLC Store,Summer Sale
2023-07-04,22:21:28,Washing Machine,577.37,3,1732.1,"Osborne, Nelson and Gates Store",
2024-03-03,23:49:29,Washing Machine,877.1,5,4385.52,"Wilson, Richardson and Franklin Store",Summer Sale
2024-09-12,18:33:19,Tablet,833.57,2,1667.14,"Osborne, Nelson and Gates Store",
2024-09-30,15:40:12,Fiction,283.58,3,850.74,"Ramirez, Marshall and West Store",10% off Black Friday
2023-11-12,21:50:33,Headphones,257.5,11,2832.51,"Wilson, Richardson and Franklin Store",10% off Black Friday
2023-04-16,17:56:34,Doll,447.51,1,447.51,"Mathews, Miller and Webb Store",10% off Black Friday
2023-08-12,14:51:16,Jacket,715.23,2,1430.45,"Wilson, Richardson and Franklin Store",10% off Black Friday
