date,time,product_name,unit_price,quantity,revenue,store_name,sales_campaign
2023-08-28,14:01,Bestseller Novel,18.06,1,18.06,Beijing Store,
2023-03-30,11:33,Smartphone,575.25,9,5177.25,Phoenix Store,
2023-11-06,08:20,T-Shirt,14.61,3,43.83,Beijing Store,
2023-12-15,16:29,Cookbook,33.01,2,66.02,Los Angeles Store,
2023-09-23,18:34,Board Game,38.12,1,38.12,Shanghai Store,
2023-11-19,15:52,Cookware Set,263.11,10,2631.1,Beijing Store,
2023-12-21,08:55,Cookbook,22.03,7,154.21,Berlin Store,
2023-03-16,20:48,Cookbook,17.39,9,156.51,Beijing Store,
2023-03-18,19:18,Cookware Set,198.1,6,1188.6,Shanghai Store,
2023-06-27,10:03,Smartphone,912.26,6,5473.56,Beijing Store,
2023-01-09,10:09,Snack Box,9.34,2,18.68,Houston Store,
2023-10-15,08:43,Skincare Set,44.15,8,353.2,Beijing Store,
2023-12-27,17:11,LEGO Set,44.09,1,44.09,Houston Store,Holiday Special
2023-07-03,14:53,Winter Jacket,125.06,9,1125.54,Houston Store,
2023-03-13,15:25,Skincare Set,66.57,5,332.85,Tokyo Store,
2023-01-17,08:29,Board Game,32.72,1,32.72,Beijing Store,
2023-02-12,11:25,Yoga Mat,22.06,9,198.54,Phoenix Store,
2023-10-10,11:45,LEGO Set,33.68,1,33.68,Phoenix Store,
2023-02-14,19:17,Cookware Set,285.76,3,857.28,Tokyo Store,
2023-10-05,12:09,Bestseller Novel,16.74,1,16.74,Beijing Store,
2023-09-22,13:56,Headphones,108.08,2,216.16,Guangzhou Store,
2023-08-04,13:27,T-Shirt,13.35,3,40.05,Tokyo Store,
2023-06-28,14:11,T-Shirt,22.47,8,179.76,Rio de Janeiro Store,
2023-08-30,13:16,Smartphone,526.86,3,1580.58,Tokyo Store,
2023-12-02,08:46,Skincare Set,52.9,1,52.9,Chicago Store,
2023-04-16,10:19,Winter Jacket,93.93,4,375.72,Delhi Store,
2023-01-23,13:57,Bestseller Novel,10.72,6,64.32,Beijing Store,
2023-06-09,12:40,Board Game,28.61,9,257.49,Guangzhou Store,
2023-07-24,20:50,Winter Jacket,128.85,4,515.4,Houston Store,
2023-04-03,09:34,Headphones,246.15,10,2461.5,Chicago Store,
2023-12-23,17:43,Skincare Set,34.32,2,68.64,Los Angeles Store,
2023-10-22,14:39,T-Shirt,21.2,2,42.4,Chicago Store,
2023-09-02,17:04,Smartphone,960.74,10,9607.4,Osaka Store,
2023-08-04,17:11,Snack Box,9.64,7,67.48,Shanghai Store,
2023-02-27,10:45,Jeans,68.78,1,68.78,Beijing Store,
2023-11-10,15:43,Winter Jacket,134.21,4,536.84,Edinburgh Store,
2023-06-14,17:42,Blender,63.74,8,509.92,Hamburg Store,
2023-12-19,14:57,LEGO Set,61.08,5,305.4,Phoenix Store,
2023-04-01,12:19,LEGO Set,87.18,5,435.9,Houston Store,
2023-07-17,18:19,Jeans,78.22,4,312.88,Guangzhou Store,
2023-10-24,10:23,Smartphone,773.96,5,3869.8,Sao Paulo Store,
2023-01-16,20:44,T-Shirt,17.02,2,34.04,Beijing Store,
2023-03-31,09:17,Yoga Mat,36.7,10,367.0,Chicago Store,
2023-01-12,09:21,T-Shirt,19.56,6,117.36,Tokyo Store,
2023-01-15,12:59,Skincare Set,33.58,5,167.9,New York Store,
2023-12-14,18:47,Bestseller Novel,13.83,4,55.32,Phoenix Store,
2023-06-26,15:02,Snack Box,7.53,6,45.18,Tokyo Store,
2023-05-11,11:55,Headphones,75.54,10,755.4,Houston Store,
2023-01-10,11:36,Snack Box,5.27,2,10.54,Los Angeles Store,
2023-12-11,09:53,Perfume,54.96,5,274.8,Sao Paulo Store,
2023-11-14,17:08,Organic Coffee,8.41,5,42.05,Guangzhou Store,
2023-07-03,19:08,Headphones,129.86,5,649.3,Beijing Store,
2023-06-29,09:03,Laptop,1608.6,5,8043.0,Edinburgh Store,
2023-01-18,18:14,Headphones,203.96,8,1631.68,Houston Store,
2023-05-11,11:59,Running Shoes,99.26,2,198.52,Beijing Store,
2023-05-30,12:38,Jeans,68.27,9,614.43,Los Angeles Store,
2023-11-30,10:00,T-Shirt,15.21,10,152.1,Osaka Store,
2023-09-28,09:25,Smartphone,686.02,9,6174.18,Chicago Store,
2023-01-24,11:58,Smartphone,563.89,10,5638.9,Rio de Janeiro Store,
2023-11-15,20:46,LEGO Set,84.48,1,84.48,Houston Store,
2023-01-01,10:22,Blender,66.72,3,200.16,Phoenix Store,
2023-03-07,11:08,Snack Box,7.29,2,14.58,Houston Store,
2023-09-06,19:19,Winter Jacket,135.08,1,135.08,Shanghai Store,
2023-03-03,20:30,LEGO Set,73.56,6,441.36,Chicago Store,
2023-11-24,20:47,Snack Box,7.61,9,68.49,Johannesburg Store,
2023-02-17,20:57,Laptop,1046.11,2,2092.22,Beijing Store,
2023-03-18,08:18,LEGO Set,94.4,8,755.2,New York Store,
2023-03-04,08:35,Perfume,84.52,1,84.52,Shanghai Store,
2023-01-09,16:16,Cookbook,32.28,5,161.4,New York Store,
2023-02-09,12:13,Headphones,114.47,7,801.29,Houston Store,
2023-07-04,15:29,Organic Coffee,8.63,4,34.52,Beijing Store,
2023-10-29,17:13,LEGO Set,98.36,10,983.6,Phoenix Store,
2023-08-20,17:02,Smartphone,636.55,3,1909.65,Tokyo Store,
2023-11-15,18:11,Cookbook,25.01,5,125.05,New York Store,
2023-11-09,19:00,Blender,50.15,8,401.2,Shanghai Store,
2023-11-28,08:19,Perfume,72.82,10,728.2,Delhi Store,
2023-06-28,15:51,Skincare Set,40.41,1,40.41,Houston Store,
2023-01-03,10:48,Cookbook,21.91,5,109.55,Houston Store,
2023-12-10,08:20,Smartphone,975.01,1,975.01,Shanghai Store,
2023-02-21,20:13,Smartphone,837.58,1,837.58,Munich Store,
2023-02-10,12:44,Snack Box,5.14,3,15.42,Sydney Store,
2023-10-04,10:37,Headphones,87.16,6,522.96,Los Angeles Store,
2023-01-18,14:45,Smartphone,866.4,2,1732.8,Phoenix Store,
2023-06-08,18:55,Snack Box,5.86,6,35.16,New York Store,
2023-09-07,11:28,Board Game,42.06,6,252.36,Beijing Store,
2023-05-18,17:42,Yoga Mat,26.9,5,134.5,Tokyo Store,
2023-10-07,08:48,LEGO Set,33.49,10,334.9,Sydney Store,
2023-05-25,12:00,Snack Box,5.17,3,15.51,Los Angeles Store,
2023-07-02,16:58,Cookbook,24.56,7,171.92,Guangzhou Store,
2023-04-17,19:37,Blender,101.39,3,304.17,Houston Store,
2023-11-01,17:33,Organic Coffee,12.0,1,12.0,Los Angeles Store,
2023-12-14,14:42,Skincare Set,44.62,10,446.2,Los Angeles Store,
2023-04-21,14:21,Organic Coffee,9.81,10,98.1,London Store,
2023-03-04,19:23,LEGO Set,72.72,4,290.88,Shanghai Store,
2023-02-15,13:17,Headphones,143.59,7,1005.13,Beijing Store,
2023-08-13,19:05,Smartphone,632.32,3,1896.96,Los Angeles Store,
2023-10-28,11:26,Smartphone,978.58,2,1957.16,Delhi Store,
2023-03-05,14:40,Bestseller Novel,17.03,7,119.21,Melbourne Store,
2023-06-29,19:00,T-Shirt,18.15,2,36.3,Mumbai Store,
2023-01-07,14:50,Yoga Mat,22.1,8,176.8,Delhi Store,
2023-03-24,15:43,T-Shirt,10.98,7,76.86,New York Store,
2023-10-22,19:58,Yoga Mat,31.65,2,63.3,Tokyo Store,
2023-03-18,10:30,Organic Coffee,8.6,7,60.2,Chicago Store,
2023-04-28,13:32,Headphones,175.71,1,175.71,London Store,
2023-01-23,10:04,T-Shirt,19.34,7,135.38,Guangzhou Store,
2023-05-20,08:41,Snack Box,8.81,4,35.24,Guangzhou Store,
2023-05-12,13:43,Snack Box,7.48,5,37.4,Guangzhou Store,
2023-08-14,18:59,Headphones,106.14,3,318.42,Phoenix Store,
2023-09-03,20:22,LEGO Set,37.02,4,148.08,Guangzhou Store,
2023-08-11,12:08,Organic Coffee,14.35,6,86.1,Edinburgh Store,
2023-01-29,20:26,T-Shirt,20.48,2,40.96,Chicago Store,
2023-11-28,16:38,Skincare Set,39.69,4,158.76,Guangzhou Store,
2023-08-27,16:03,Headphones,290.69,6,1744.14,Los Angeles Store,
2023-09-17,20:31,Headphones,298.82,2,597.64,Rio de Janeiro Store,
2023-11-24,15:17,Snack Box,6.96,3,20.88,New York Store,
2023-09-01,11:09,Running Shoes,91.58,5,457.9,Houston Store,
2023-06-14,19:17,Organic Coffee,10.49,8,83.92,Houston Store,
2023-01-13,08:32,Organic Coffee,12.56,4,50.24,Phoenix Store,
2023-10-28,17:31,Cookbook,24.57,9,221.13,Houston Store,
2023-11-27,15:59,Jeans,56.46,8,451.68,Munich Store,
2023-08-03,11:09,Yoga Mat,18.36,9,165.24,Beijing Store,
2023-11-18,13:21,Running Shoes,91.36,3,274.08,Guangzhou Store,
2023-03-27,09:36,Cookware Set,240.22,8,1921.76,New York Store,
2023-11-26,18:11,Skincare Set,70.73,3,212.19,Edinburgh Store,
2023-12-18,09:06,Board Game,22.36,1,22.36,Edinburgh Store,Holiday Special
2023-07-01,08:26,Winter Jacket,95.58,4,382.32,Osaka Store,
2023-11-14,13:14,Organic Coffee,13.14,9,118.26,Guangzhou Store,
2023-09-09,19:42,T-Shirt,10.98,6,65.88,Beijing Store,
2023-04-06,13:49,Running Shoes,68.27,6,409.62,Chicago Store,
2023-03-16,14:40,Organic Coffee,9.57,5,47.85,Los Angeles Store,
2023-04-26,16:58,Skincare Set,32.42,4,129.68,Sydney Store,
2023-09-24,18:31,Winter Jacket,114.42,6,686.52,Chicago Store,
2023-09-17,13:39,Smartphone,693.74,6,4162.44,Chicago Store,
2023-10-15,13:03,Yoga Mat,19.23,10,192.3,Osaka Store,
2023-01-09,11:48,Yoga Mat,24.49,3,73.47,Phoenix Store,
2023-07-31,18:24,Skincare Set,61.53,9,553.77,Munich Store,
2023-02-26,17:40,Yoga Mat,18.53,3,55.59,Guangzhou Store,
2023-09-30,15:34,Cookbook,18.77,2,37.54,Houston Store,
2023-03-26,16:23,Winter Jacket,81.4,9,732.6,Phoenix Store,
2023-05-23,14:18,Yoga Mat,19.06,6,114.36,Berlin Store,
2023-04-03,16:40,Organic Coffee,12.29,5,61.45,Shanghai Store,
2023-12-06,14:21,Laptop,1152.39,5,5761.95,Phoenix Store,
2023-03-30,09:09,Organic Coffee,8.11,6,48.66,Phoenix Store,
2023-07-19,14:54,Jeans,68.57,8,548.56,Manchester Store,
2023-04-29,17:47,Organic Coffee,9.74,4,38.96,Houston Store,
2023-12-08,18:30,Laptop,987.21,10,9872.1,Beijing Store,
2023-08-21,20:31,Snack Box,5.34,8,42.72,Houston Store,Back to School
2023-11-13,14:28,Laptop,1008.23,3,3024.69,Hamburg Store,
2023-02-02,13:47,Yoga Mat,31.72,6,190.32,Beijing Store,
2023-06-05,14:59,Snack Box,6.57,6,39.42,Phoenix Store,
2023-10-08,09:58,Bestseller Novel,19.62,4,78.48,Berlin Store,
2023-05-19,15:35,LEGO Set,87.51,5,437.55,Hamburg Store,
2023-03-14,16:18,Snack Box,8.79,8,70.32,Edinburgh Store,
2023-01-17,19:17,T-Shirt,24.78,7,173.46,Tokyo Store,
2023-12-30,14:56,Organic Coffee,8.3,7,58.1,Los Angeles Store,
2023-05-30,16:34,Blender,87.27,6,523.62,Hamburg Store,
2023-10-27,13:45,Running Shoes,110.75,5,553.75,New York Store,
2023-05-07,11:33,Headphones,116.89,1,116.89,London Store,
2023-06-18,15:07,Board Game,24.41,9,219.69,Tokyo Store,
2023-05-03,20:26,Snack Box,8.69,6,52.14,Shanghai Store,
2023-11-12,13:07,Organic Coffee,8.49,2,16.98,Tokyo Store,
2023-03-05,08:42,Snack Box,9.48,2,18.96,Guangzhou Store,
2023-11-05,11:50,Cookbook,23.07,6,138.42,Shanghai Store,
2023-06-23,14:35,Headphones,116.31,2,232.62,Los Angeles Store,
2023-11-16,10:09,Blender,60.51,3,181.53,London Store,
2023-03-21,16:53,Smartphone,966.28,2,1932.56,Guangzhou Store,
2023-02-12,10:18,Skincare Set,69.36,8,554.88,Munich Store,
2023-07-09,17:38,Snack Box,8.17,1,8.17,Beijing Store,
2023-03-03,20:57,Cookware Set,271.41,9,2442.69,Shanghai Store,
2023-04-09,19:22,Skincare Set,52.79,5,263.95,Phoenix Store,
2023-11-24,18:52,Headphones,298.33,5,1491.65,Chicago Store,
2023-06-01,08:36,Cookbook,25.9,9,233.1,New York Store,
2023-03-17,18:57,Blender,85.32,6,511.92,Delhi Store,
2023-11-30,15:38,Headphones,219.29,5,1096.45,New York Store,
2023-06-23,20:22,T-Shirt,14.52,9,130.68,Mumbai Store,
2023-03-19,18:38,Laptop,1859.57,9,16736.13,Guangzhou Store,
2023-06-12,17:23,Yoga Mat,16.96,9,152.64,Shanghai Store,Summer Sale
2023-12-08,12:50,Bestseller Novel,14.85,8,118.8,Hamburg Store,
2023-02-13,13:46,Laptop,929.73,8,7437.84,Houston Store,
2023-12-22,16:21,Skincare Set,72.71,7,508.97,Houston Store,
2023-05-24,14:50,Snack Box,9.95,3,29.85,Phoenix Store,
2023-09-24,13:48,Board Game,22.86,6,137.16,Shanghai Store,
2023-01-10,18:22,Organic Coffee,11.94,10,119.4,Osaka Store,
2023-10-06,13:33,Board Game,22.15,10,221.5,Shanghai Store,
2023-03-08,17:12,Headphones,139.59,6,837.54,Osaka Store,
2023-06-18,11:36,Running Shoes,66.01,4,264.04,Houston Store,
2023-10-25,08:15,Snack Box,9.81,7,68.67,Guangzhou Store,
2023-07-16,19:15,Organic Coffee,14.22,5,71.1,Shanghai Store,
2023-05-03,08:55,Running Shoes,93.96,5,469.8,Beijing Store,
2023-06-21,14:24,T-Shirt,23.17,7,162.19,Shanghai Store,
2023-10-07,19:44,Skincare Set,59.69,9,537.21,New York Store,
2023-02-10,18:19,Snack Box,6.59,7,46.13,Manchester Store,
2023-06-01,19:52,Board Game,40.43,10,404.3,Hamburg Store,
2023-05-25,17:26,Organic Coffee,12.61,4,50.44,Phoenix Store,
2023-09-17,11:05,Winter Jacket,148.08,9,1332.72,Chicago Store,
2023-02-25,12:39,Skincare Set,42.39,9,381.51,Chicago Store,
2023-10-11,19:27,Skincare Set,43.68,10,436.8,Melbourne Store,
2023-03-31,15:04,LEGO Set,86.71,1,86.71,Guangzhou Store,
2023-05-30,12:45,Organic Coffee,11.61,5,58.05,Shanghai Store,
2023-09-09,19:48,Organic Coffee,10.51,4,42.04,Shanghai Store,
2023-04-14,16:46,Bestseller Novel,22.56,7,157.92,Berlin Store,
2023-11-14,14:36,Snack Box,7.16,10,71.6,Los Angeles Store,
2023-09-30,18:09,Organic Coffee,14.8,7,103.6,Mumbai Store,
2023-12-30,10:58,LEGO Set,41.0,5,205.0,Los Angeles Store,
2023-11-16,15:22,Yoga Mat,15.84,2,31.68,Houston Store,
2023-04-08,15:44,Jeans,66.9,7,468.3,Los Angeles Store,
2023-12-24,08:25,Bestseller Novel,16.18,1,16.18,Chicago Store,
2023-03-23,15:55,Winter Jacket,91.65,3,274.95,Osaka Store,
2023-02-04,08:32,Winter Jacket,117.61,1,117.61,Guangzhou Store,
2023-11-23,11:27,Blender,50.5,2,101.0,Houston Store,
2023-12-09,16:19,Perfume,131.29,7,919.03,Houston Store,
2023-09-25,14:56,Organic Coffee,12.74,3,38.22,Chicago Store,
2023-08-26,20:28,T-Shirt,11.28,1,11.28,Los Angeles Store,
2023-08-22,10:01,Skincare Set,55.98,3,167.94,Beijing Store,
2023-01-16,19:07,Yoga Mat,21.2,2,42.4,Chicago Store,
2023-02-02,17:05,Snack Box,5.11,5,25.55,New York Store,
2023-10-20,19:33,Jeans,67.65,8,541.2,Edinburgh Store,
2023-10-28,16:09,Board Game,44.01,1,44.01,Guangzhou Store,
2023-01-19,20:37,Cookbook,25.64,4,102.56,Shanghai Store,
2023-10-22,19:26,Winter Jacket,86.23,10,862.3,New York Store,
2023-07-17,14:39,Headphones,255.41,4,1021.64,Guangzhou Store,
2023-03-17,12:33,Cookware Set,220.52,8,1764.16,Los Angeles Store,
2023-04-21,18:15,T-Shirt,15.41,2,30.82,Munich Store,
2023-04-09,15:09,Laptop,1470.16,7,10291.12,Chicago Store,
2023-11-29,16:22,Headphones,198.39,1,198.39,Tokyo Store,
2023-02-09,14:08,Bestseller Novel,10.26,9,92.34,Hamburg Store,
2023-09-05,09:47,Organic Coffee,13.99,10,139.9,Chicago Store,
2023-08-06,16:41,Perfume,143.5,9,1291.5,Manchester Store,
2023-03-11,13:32,Organic Coffee,11.81,8,94.48,Berlin Store,
2023-06-18,17:57,Cookware Set,208.61,5,1043.05,Guangzhou Store,
2023-04-07,09:02,Bestseller Novel,13.02,4,52.08,London Store,
2023-04-28,11:22,Running Shoes,87.28,9,785.52,Beijing Store,
2023-01-01,19:23,Yoga Mat,38.99,2,77.98,Los Angeles Store,
2023-04-13,20:04,LEGO Set,78.56,10,785.6,Chicago Store,
2023-02-01,16:11,Smartphone,690.85,4,2763.4,Mumbai Store,
2023-04-01,19:15,Bestseller Novel,16.92,1,16.92,Munich Store,
2023-12-17,15:14,Board Game,39.59,8,316.72,London Store,
2023-10-23,09:30,Board Game,41.81,1,41.81,London Store,
2023-05-28,16:19,Jeans,67.19,10,671.9,Chicago Store,
2023-07-31,08:56,Laptop,1062.35,3,3187.05,Delhi Store,
2023-01-16,20:13,Running Shoes,75.9,2,151.8,Los Angeles Store,
2023-04-11,15:25,Cookbook,34.68,8,277.44,Tokyo Store,
2023-04-18,16:55,T-Shirt,10.12,7,70.84,London Store,
2023-04-29,11:56,Perfume,69.25,7,484.75,Shanghai Store,
2023-01-22,17:41,LEGO Set,54.27,3,162.81,Los Angeles Store,
2023-05-17,14:02,Organic Coffee,10.32,7,72.24,Mumbai Store,
2023-11-02,14:03,Skincare Set,38.85,4,155.4,Phoenix Store,
2023-12-12,11:49,Bestseller Novel,17.77,2,35.54,Beijing Store,
2023-08-12,10:09,T-Shirt,28.09,4,112.36,Shanghai Store,
2023-02-03,13:49,Bestseller Novel,11.69,8,93.52,Tokyo Store,
2023-12-27,17:53,Perfume,142.77,6,856.62,Chicago Store,
2023-05-26,16:33,LEGO Set,50.26,2,100.52,Berlin Store,
2023-07-03,15:38,Smartphone,863.53,9,7771.77,Tokyo Store,
2023-11-24,09:25,Running Shoes,82.98,9,746.82,New York Store,
2023-09-01,08:33,LEGO Set,46.22,2,92.44,Sao Paulo Store,
2023-08-14,10:49,Skincare Set,79.41,3,238.23,New York Store,
2023-02-25,15:05,Perfume,103.48,9,931.32,Phoenix Store,
2023-04-06,18:59,Snack Box,5.21,9,46.89,Tokyo Store,
2023-01-21,20:12,Cookbook,18.1,4,72.4,Beijing Store,
2023-12-03,16:38,Snack Box,7.54,3,22.62,Edinburgh Store,
2023-04-07,14:54,T-Shirt,12.17,6,73.02,Phoenix Store,
2023-12-21,20:40,Blender,67.4,8,539.2,Guangzhou Store,Holiday Special
2023-10-12,17:16,Smartphone,606.93,7,4248.51,Beijing Store,
2023-10-26,13:48,Running Shoes,67.24,9,605.16,Chicago Store,
2023-06-14,10:47,Jeans,78.21,2,156.42,Houston Store,
2023-05-27,09:26,Blender,63.98,10,639.8,Mumbai Store,
2023-11-18,09:02,Laptop,1118.8,3,3356.4,Beijing Store,
2023-06-20,18:51,Organic Coffee,11.36,6,68.16,Delhi Store,
2023-06-19,20:04,Jeans,48.92,3,146.76,Tokyo Store,
2023-07-13,17:44,T-Shirt,25.09,4,100.36,Guangzhou Store,
2023-12-10,18:19,Headphones,104.82,2,209.64,Melbourne Store,
2023-09-25,16:46,Snack Box,6.12,2,12.24,Osaka Store,
2023-06-29,17:18,Running Shoes,107.35,3,322.05,New York Store,
2023-04-12,20:20,Jeans,42.18,3,126.54,Hamburg Store,
2023-01-29,09:57,Perfume,82.71,5,413.55,Shanghai Store,
2023-02-12,11:53,Board Game,37.04,3,111.12,Houston Store,
2023-05-02,08:19,T-Shirt,11.47,6,68.82,Shanghai Store,
2023-05-17,10:46,Headphones,172.79,10,1727.9,Guangzhou Store,
2023-05-03,15:13,Perfume,128.14,4,512.56,Tokyo Store,
2023-06-30,20:08,T-Shirt,25.51,7,178.57,New York Store,
2023-12-18,17:56,Cookbook,29.33,5,146.65,Sao Paulo Store,
2023-08-31,17:59,Jeans,60.84,1,60.84,Los Angeles Store,
2023-10-29,20:45,Skincare Set,45.21,7,316.47,Sydney Store,
2023-11-05,18:39,Cookbook,19.29,10,192.9,Beijing Store,
2023-03-05,15:41,Headphones,242.98,2,485.96,Los Angeles Store,
2023-08-05,12:12,LEGO Set,75.2,1,75.2,Los Angeles Store,
2023-09-06,11:48,Snack Box,5.61,10,56.1,New York Store,
2023-02-05,15:51,Snack Box,9.0,10,90.0,Chicago Store,
2023-09-03,20:50,Smartphone,899.35,3,2698.05,Los Angeles Store,Back to School
2023-11-20,15:31,Laptop,1648.07,8,13184.56,Guangzhou Store,
2023-07-19,10:12,Cookbook,30.04,7,210.28,Edinburgh Store,
2023-09-30,14:20,Jeans,55.72,4,222.88,Delhi Store,
2023-06-10,16:28,Winter Jacket,82.93,7,580.51,Houston Store,Summer Sale
2023-04-25,18:03,Jeans,40.36,3,121.08,Phoenix Store,
2023-03-05,18:31,Organic Coffee,13.61,8,108.88,Guangzhou Store,
2023-06-29,11:32,T-Shirt,22.59,3,67.77,Hamburg Store,
2023-07-17,11:07,LEGO Set,88.29,10,882.9,Los Angeles Store,
2023-03-14,12:51,Bestseller Novel,24.79,6,148.74,Houston Store,
2023-06-12,09:46,Blender,78.14,1,78.14,Delhi Store,Summer Sale
2023-11-29,12:32,Winter Jacket,127.82,9,1150.38,Hamburg Store,
2023-09-21,08:31,Smartphone,867.98,1,867.98,Houston Store,
2023-01-23,20:06,Blender,100.65,9,905.85,Sao Paulo Store,
2023-09-30,13:27,Bestseller Novel,20.17,7,141.19,Mumbai Store,
2023-07-30,20:46,LEGO Set,71.22,1,71.22,Tokyo Store,
2023-06-11,14:33,Board Game,48.98,6,293.88,Berlin Store,
2023-09-21,09:45,Board Game,42.2,2,84.4,Shanghai Store,
2023-09-30,15:13,Bestseller Novel,22.22,4,88.88,Beijing Store,
2023-03-01,17:01,T-Shirt,20.42,6,122.52,Tokyo Store,
2023-11-10,20:42,Organic Coffee,8.03,2,16.06,Chicago Store,
2023-05-05,09:05,Jeans,67.7,10,677.0,Osaka Store,
2023-11-20,17:23,Smartphone,608.63,9,5477.67,Guangzhou Store,
2023-05-03,09:18,Perfume,88.58,7,620.06,Rio de Janeiro Store,
2023-10-11,13:57,Snack Box,9.67,3,29.01,Edinburgh Store,
2023-10-12,18:13,Snack Box,9.04,6,54.24,Manchester Store,
2023-02-18,14:50,Snack Box,8.02,4,32.08,Beijing Store,
2023-05-15,19:02,Blender,49.77,8,398.16,Beijing Store,
2023-01-10,11:35,Winter Jacket,81.17,10,811.7,Shanghai Store,
2023-09-22,16:08,Cookbook,27.98,8,223.84,New York Store,
2023-02-18,18:48,Organic Coffee,9.31,2,18.62,Munich Store,
2023-11-12,15:13,Winter Jacket,91.06,5,455.3,Beijing Store,
2023-01-13,15:20,Blender,70.98,7,496.86,Rio de Janeiro Store,
2023-08-03,08:51,LEGO Set,53.65,2,107.3,London Store,
2023-06-18,14:27,T-Shirt,23.48,9,211.32,Chicago Store,
2023-08-23,11:02,Snack Box,9.68,8,77.44,Los Angeles Store,
2023-03-09,14:41,Organic Coffee,13.55,1,13.55,Houston Store,
2023-07-13,15:18,Smartphone,825.93,1,825.93,Los Angeles Store,
2023-03-30,14:48,Jeans,43.01,3,129.03,Chicago Store,
2023-01-13,10:55,Snack Box,9.06,2,18.12,Phoenix Store,
2023-08-07,18:47,Smartphone,867.74,7,6074.18,Chicago Store,
2023-12-26,10:57,Skincare Set,33.16,2,66.32,Hamburg Store,
2023-06-18,17:14,T-Shirt,18.94,8,151.52,Guangzhou Store,
2023-04-20,19:15,Organic Coffee,9.34,10,93.4,Shanghai Store,
2023-09-20,14:28,Jeans,59.87,10,598.7,Beijing Store,
2023-09-26,20:27,Yoga Mat,29.88,6,179.28,Phoenix Store,
2023-06-03,09:50,Headphones,70.9,7,496.3,Houston Store,
2023-05-22,19:22,T-Shirt,15.9,2,31.8,Shanghai Store,
2023-06-05,11:43,Winter Jacket,126.61,6,759.66,Mumbai Store,
2023-05-31,20:41,Organic Coffee,14.02,6,84.12,Phoenix Store,
2023-10-17,16:06,Winter Jacket,100.04,8,800.32,Berlin Store,
2023-11-11,09:29,Skincare Set,52.78,8,422.24,Phoenix Store,
2023-10-13,11:08,Yoga Mat,18.35,7,128.45,Los Angeles Store,
2023-12-02,11:38,Smartphone,579.78,6,3478.68,Houston Store,
2023-01-02,13:50,Snack Box,7.27,4,29.08,Phoenix Store,
2023-12-06,09:53,Organic Coffee,13.53,2,27.06,New York Store,
2023-01-13,18:48,Board Game,47.11,6,282.66,Phoenix Store,
2023-08-31,13:09,Perfume,98.36,7,688.52,Beijing Store,
2023-04-30,15:25,Board Game,25.9,5,129.5,Osaka Store,
2023-03-13,17:15,Cookware Set,214.74,3,644.22,Tokyo Store,
2023-05-01,17:41,Headphones,137.97,8,1103.76,Phoenix Store,
2023-02-08,09:43,Jeans,42.27,4,169.08,Houston Store,
2023-02-12,08:30,Cookbook,15.65,7,109.55,Guangzhou Store,
2023-10-26,09:30,Winter Jacket,149.25,9,1343.25,Los Angeles Store,
2023-04-14,09:18,Board Game,34.38,4,137.52,Shanghai Store,
2023-06-13,08:14,Smartphone,769.62,10,7696.2,Guangzhou Store,
2023-05-17,16:36,Smartphone,667.52,2,1335.04,Osaka Store,
2023-08-28,16:10,Skincare Set,60.21,10,602.1,Shanghai Store,
2023-03-28,11:01,LEGO Set,60.0,10,600.0,Guangzhou Store,
2023-01-04,15:43,T-Shirt,14.78,10,147.8,Beijing Store,
2023-08-26,12:12,Headphones,164.74,7,1153.18,Johannesburg Store,
2023-08-09,08:03,Organic Coffee,14.81,1,14.81,Guangzhou Store,
2023-06-26,13:14,Running Shoes,67.17,10,671.7,Rio de Janeiro Store,
2023-01-23,18:13,Jeans,72.79,3,218.37,Beijing Store,
2023-08-15,15:30,Laptop,1224.19,7,8569.33,Los Angeles Store,
2023-02-13,14:04,Laptop,1261.29,1,1261.29,Shanghai Store,
2023-05-27,11:16,Skincare Set,79.4,10,794.0,Phoenix Store,
2023-09-04,09:40,Running Shoes,89.01,9,801.09,Beijing Store,
2023-07-17,13:47,Board Game,47.43,10,474.3,Shanghai Store,
2023-09-28,20:51,Blender,48.74,9,438.66,Los Angeles Store,
2023-03-09,19:57,Board Game,36.53,7,255.71,London Store,
2023-01-04,19:52,Headphones,185.64,3,556.92,Guangzhou Store,
2023-07-01,12:51,T-Shirt,15.98,5,79.9,Phoenix Store,
2023-12-29,09:47,LEGO Set,62.46,1,62.46,Manchester Store,
2023-06-30,09:26,Blender,89.25,2,178.5,Los Angeles Store,
